scoreID,accm_txn_complete_time
9216,5/13/2022 1:45
9217,5/13/2022 6:01
9218,5/12/2022 3:22
9219,5/14/2022 3:35
9220,5/13/2022 2:51
9221,5/14/2022 11:49
9222,5/12/2022 8:06
9223,5/12/2022 10:37
9224,5/14/2022 19:45
9225,5/12/2022 23:59
9226,5/13/2022 7:50
9227,5/12/2022 4:46
9228,5/13/2022 3:20
9229,5/13/2022 23:16
9230,5/12/2022 8:24
9231,5/12/2022 6:17
9232,5/14/2022 21:31
9233,5/12/2022 12:06
9234,5/14/2022 6:48
9235,5/12/2022 12:15
9236,5/12/2022 10:21
9237,5/14/2022 4:20
9238,5/14/2022 18:42
9239,5/14/2022 17:04
9240,5/13/2022 16:42
9241,5/14/2022 11:18
9242,5/13/2022 21:45
9243,5/14/2022 9:30
9244,5/14/2022 20:18
9245,5/12/2022 9:48
9246,5/12/2022 18:45
9247,5/14/2022 16:12
9248,5/12/2022 6:56
9249,5/14/2022 20:39
9250,5/13/2022 17:02
9251,5/14/2022 11:39
9252,5/14/2022 22:15
9253,5/14/2022 9:09
9254,5/14/2022 2:31
9255,5/14/2022 10:35
9256,5/13/2022 5:46
9257,5/13/2022 15:06
9258,5/14/2022 4:26
9259,5/12/2022 16:35
9260,5/14/2022 20:16
9261,5/12/2022 18:51
9262,5/14/2022 5:39
9263,5/13/2022 3:30
9264,5/12/2022 10:05
9265,5/12/2022 17:51
9266,5/12/2022 16:04
9267,5/14/2022 15:29
9268,5/13/2022 3:54
9269,5/13/2022 20:17
9270,5/14/2022 18:40
9271,5/13/2022 18:50
9272,5/13/2022 1:23
9273,5/14/2022 2:08
9274,5/14/2022 7:27
9275,5/14/2022 0:49
9276,5/12/2022 7:29
9277,5/14/2022 8:51
9278,5/14/2022 2:30
9279,5/12/2022 13:45
9280,5/14/2022 12:28
9281,5/12/2022 6:46
9282,5/14/2022 9:22
9283,5/12/2022 13:27
9284,5/13/2022 0:15
9285,5/12/2022 17:48
9286,5/14/2022 5:21
9287,5/13/2022 3:54
9288,5/12/2022 19:59
9289,5/14/2022 19:43
9290,5/12/2022 22:58
9291,5/12/2022 0:48
9292,5/12/2022 5:22
9293,5/13/2022 13:42
9294,5/12/2022 0:38
9295,5/14/2022 3:29
9296,5/12/2022 0:46
9297,5/14/2022 21:28
9298,5/12/2022 21:27
9299,5/12/2022 16:44
9300,5/12/2022 22:53
9301,5/13/2022 1:46
9302,5/14/2022 12:00
9303,5/13/2022 10:26
9304,5/14/2022 16:04
9305,5/12/2022 6:51
9306,5/12/2022 8:20
9307,5/14/2022 14:18
9308,5/12/2022 12:46
9309,5/14/2022 6:03
9310,5/13/2022 2:40
9311,5/12/2022 17:31
9312,5/14/2022 12:27
9313,5/14/2022 8:59
9314,5/12/2022 1:39
9315,5/13/2022 7:28
9316,5/14/2022 14:33
9317,5/12/2022 19:09
9318,5/14/2022 10:17
9319,5/13/2022 10:47
9320,5/13/2022 8:24
9321,5/14/2022 13:14
9322,5/14/2022 23:00
9323,5/12/2022 1:05
9324,5/12/2022 19:03
9325,5/13/2022 6:37
9326,5/12/2022 0:10
9327,5/14/2022 1:50
9328,5/12/2022 20:16
9329,5/14/2022 12:45
9330,5/12/2022 23:35
9331,5/12/2022 20:39
9332,5/13/2022 21:25
9333,5/13/2022 19:55
9334,5/14/2022 7:14
9335,5/13/2022 2:12
9336,5/12/2022 0:57
9337,5/13/2022 12:34
9338,5/13/2022 7:56
9339,5/13/2022 21:59
9340,5/13/2022 2:29
9341,5/12/2022 2:56
9342,5/14/2022 19:29
9343,5/13/2022 15:30
9344,5/13/2022 21:50
9345,5/12/2022 5:51
9346,5/14/2022 16:32
9347,5/14/2022 18:07
9348,5/12/2022 15:46
9349,5/14/2022 1:36
9350,5/13/2022 19:47
9351,5/13/2022 13:11
9352,5/13/2022 1:11
9353,5/13/2022 1:59
9354,5/14/2022 18:02
9355,5/14/2022 4:51
9356,5/13/2022 6:36
9357,5/12/2022 13:20
9358,5/13/2022 22:04
9359,5/14/2022 2:13
9360,5/12/2022 18:46
9361,5/14/2022 0:16
9362,5/14/2022 13:05
9363,5/12/2022 3:14
9364,5/14/2022 18:03
9365,5/14/2022 18:24
9366,5/12/2022 15:47
9367,5/14/2022 21:01
9368,5/12/2022 4:54
9369,5/14/2022 4:25
9370,5/13/2022 3:28
9371,5/14/2022 15:19
9372,5/14/2022 16:36
9373,5/13/2022 1:47
9374,5/14/2022 2:11
9375,5/14/2022 21:27
9376,5/12/2022 7:05
9377,5/14/2022 16:35
9378,5/12/2022 17:53
9379,5/14/2022 0:33
9380,5/14/2022 8:36
9381,5/14/2022 0:24
9382,5/14/2022 11:03
9383,5/12/2022 9:07
9384,5/13/2022 22:56
9385,5/13/2022 17:50
9386,5/12/2022 21:27
9387,5/13/2022 6:16
9388,5/13/2022 9:24
9389,5/14/2022 21:11
9390,5/14/2022 0:49
9391,5/14/2022 23:39
9392,5/13/2022 14:03
9393,5/12/2022 7:13
9394,5/13/2022 7:00
9395,5/13/2022 4:26
9396,5/12/2022 19:52
9397,5/14/2022 10:19
9398,5/13/2022 19:45
9399,5/13/2022 13:28
9400,5/12/2022 7:28
9401,5/14/2022 21:28
9402,5/12/2022 15:42
9403,5/12/2022 13:22
9404,5/14/2022 19:48
9405,5/12/2022 18:27
9406,5/14/2022 20:18
9407,5/14/2022 23:07
9408,5/14/2022 20:34
9409,5/13/2022 17:40
9410,5/13/2022 17:18
9411,5/13/2022 12:55
9412,5/14/2022 15:04
9413,5/14/2022 4:32
9414,5/12/2022 4:37
9415,5/13/2022 23:07
9416,5/13/2022 18:50
9417,5/13/2022 4:01
9418,5/14/2022 7:25
9419,5/14/2022 10:15
9420,5/14/2022 2:02
9421,5/13/2022 13:58
9422,5/14/2022 3:20
9423,5/14/2022 1:00
9424,5/13/2022 14:40
9425,5/12/2022 9:16
9426,5/13/2022 11:08
9427,5/12/2022 17:08
9428,5/14/2022 15:57
9429,5/13/2022 14:08
9430,5/12/2022 13:23
9431,5/14/2022 1:32
9432,5/13/2022 12:28
9433,5/12/2022 14:29
9434,5/12/2022 13:38
9435,5/14/2022 14:11
9436,5/14/2022 1:44
9437,5/12/2022 6:57
9438,5/14/2022 12:26
9439,5/14/2022 18:10
9440,5/13/2022 2:28
9441,5/13/2022 16:01
9442,5/13/2022 6:19
9443,5/14/2022 2:21
9444,5/14/2022 13:12
9445,5/12/2022 9:55
9446,5/13/2022 22:00
9447,5/13/2022 15:08
9448,5/14/2022 20:38
9449,5/12/2022 8:11
9450,5/14/2022 2:20
9451,5/13/2022 14:59
9452,5/13/2022 5:23
9453,5/14/2022 18:17
9454,5/14/2022 22:24
9455,5/12/2022 23:59
9456,5/13/2022 4:52
9457,5/13/2022 6:11
9458,5/14/2022 20:01
9459,5/12/2022 6:36
9460,5/12/2022 2:32
9461,5/14/2022 8:32
9462,5/14/2022 1:32
9463,5/13/2022 9:20
9464,5/14/2022 2:11
9465,5/12/2022 4:21
9466,5/14/2022 15:47
9467,5/12/2022 13:14
9468,5/13/2022 22:56
9469,5/12/2022 14:32
9470,5/12/2022 5:27
9471,5/14/2022 23:25
9472,5/13/2022 17:41
9473,5/14/2022 14:12
9474,5/12/2022 23:53
9475,5/12/2022 8:24
9476,5/14/2022 17:17
9477,5/14/2022 18:40
9478,5/12/2022 5:49
9479,5/13/2022 5:37
9480,5/12/2022 22:34
9481,5/12/2022 21:57
9482,5/14/2022 22:21
9483,5/14/2022 11:37
9484,5/14/2022 2:28
9485,5/13/2022 9:07
9486,5/14/2022 23:12
9487,5/14/2022 13:08
9488,5/14/2022 21:29
9489,5/14/2022 23:33
9490,5/13/2022 5:28
9491,5/14/2022 11:39
9492,5/13/2022 23:10
9493,5/14/2022 13:02
9494,5/12/2022 21:51
9495,5/13/2022 9:46
9496,5/12/2022 0:08
9497,5/14/2022 6:09
9498,5/14/2022 21:41
9499,5/14/2022 22:03
9500,5/13/2022 10:33
9501,5/12/2022 1:44
9502,5/13/2022 3:43
9503,5/12/2022 11:34
9504,5/13/2022 16:01
9505,5/12/2022 14:22
9506,5/13/2022 3:23
9507,5/14/2022 8:04
9508,5/14/2022 9:22
9509,5/14/2022 3:02
9510,5/13/2022 17:13
9511,5/13/2022 1:49
9512,5/12/2022 20:37
9513,5/12/2022 10:32
9514,5/12/2022 23:15
9515,5/13/2022 6:44
9516,5/12/2022 2:19
9517,5/13/2022 21:01
9518,5/12/2022 11:46
9519,5/13/2022 5:09
9520,5/12/2022 12:56
9521,5/12/2022 3:28
9522,5/14/2022 6:11
9523,5/12/2022 9:01
9524,5/13/2022 13:48
9525,5/13/2022 9:57
9526,5/13/2022 17:19
9527,5/14/2022 23:09
9528,5/12/2022 9:02
9529,5/12/2022 4:21
9530,5/14/2022 8:32
9531,5/14/2022 14:35
9532,5/12/2022 0:49
9533,5/14/2022 5:11
9534,5/12/2022 1:22
9535,5/13/2022 17:17
9536,5/12/2022 21:17
9537,5/12/2022 5:53
9538,5/12/2022 10:20
9539,5/12/2022 0:12
9540,5/14/2022 4:59
9541,5/13/2022 17:31
9542,5/14/2022 5:59
9543,5/13/2022 21:43
9544,5/13/2022 1:19
9545,5/13/2022 13:36
9546,5/14/2022 3:38
9547,5/13/2022 10:20
9548,5/12/2022 5:17
9549,5/12/2022 8:01
9550,5/12/2022 20:07
9551,5/12/2022 0:55
9552,5/12/2022 21:49
9553,5/13/2022 10:03
9554,5/14/2022 4:14
9555,5/12/2022 9:36
9556,5/14/2022 6:48
9557,5/14/2022 9:45
9558,5/14/2022 13:04
9559,5/13/2022 15:13
9560,5/12/2022 13:05
9561,5/12/2022 8:11
9562,5/13/2022 10:25
9563,5/13/2022 23:38
9564,5/13/2022 6:26
9565,5/12/2022 5:38
9566,5/14/2022 6:53
9567,5/14/2022 5:37
9568,5/13/2022 9:36
9569,5/12/2022 0:17
9570,5/12/2022 11:49
9571,5/12/2022 7:33
9572,5/14/2022 8:13
9573,5/13/2022 23:57
9574,5/12/2022 1:49
9575,5/14/2022 12:21
9576,5/12/2022 10:46
9577,5/13/2022 19:05
9578,5/13/2022 20:13
9579,5/12/2022 4:47
9580,5/13/2022 5:46
9581,5/14/2022 8:20
9582,5/12/2022 17:58
9583,5/13/2022 4:41
9584,5/13/2022 21:13
9585,5/14/2022 2:12
9586,5/14/2022 0:46
9587,5/12/2022 15:53
9588,5/12/2022 0:52
9589,5/13/2022 16:22
9590,5/12/2022 0:17
9591,5/12/2022 12:16
9592,5/13/2022 14:05
9593,5/14/2022 5:48
9594,5/13/2022 1:14
9595,5/13/2022 9:44
9596,5/12/2022 17:01
9597,5/13/2022 16:19
9598,5/13/2022 7:11
9599,5/14/2022 0:41
9600,5/14/2022 1:42
9601,5/14/2022 2:35
9602,5/14/2022 18:38
9603,5/14/2022 11:45
9604,5/14/2022 21:25
9605,5/13/2022 12:58
9606,5/12/2022 14:42
9607,5/14/2022 17:45
9608,5/14/2022 21:15
9609,5/12/2022 22:39
9610,5/14/2022 1:53
9611,5/14/2022 2:40
9612,5/12/2022 20:15
9613,5/13/2022 10:56
9614,5/12/2022 19:31
9615,5/13/2022 16:17
9616,5/14/2022 6:09
9617,5/13/2022 5:29
9618,5/12/2022 4:21
9619,5/12/2022 6:54
9620,5/14/2022 16:42
9621,5/13/2022 12:25
9622,5/14/2022 20:20
9623,5/12/2022 21:50
9624,5/12/2022 21:16
9625,5/14/2022 21:33
9626,5/14/2022 0:15
9627,5/13/2022 7:31
9628,5/12/2022 2:35
9629,5/13/2022 2:36
9630,5/13/2022 14:34
9631,5/12/2022 2:30
9632,5/12/2022 4:12
9633,5/12/2022 23:25
9634,5/12/2022 22:57
9635,5/12/2022 3:09
9636,5/14/2022 19:45
9637,5/13/2022 2:40
9638,5/13/2022 6:08
9639,5/14/2022 5:57
9640,5/14/2022 13:21
9641,5/14/2022 8:42
9642,5/13/2022 10:33
9643,5/14/2022 1:52
9644,5/13/2022 13:07
9645,5/14/2022 6:30
9646,5/13/2022 13:33
9647,5/12/2022 6:12
9648,5/12/2022 5:05
9649,5/12/2022 19:49
9650,5/12/2022 0:32
9651,5/13/2022 19:27
9652,5/14/2022 23:58
9653,5/14/2022 0:20
9654,5/12/2022 9:46
9655,5/14/2022 11:43
9656,5/14/2022 20:35
9657,5/12/2022 23:54
9658,5/13/2022 11:53
9659,5/13/2022 18:53
9660,5/12/2022 11:37
9661,5/12/2022 1:23
9662,5/12/2022 21:17
9663,5/14/2022 10:06
9664,5/12/2022 13:31
9665,5/13/2022 16:16
9666,5/13/2022 20:34
9667,5/13/2022 19:28
9668,5/12/2022 9:04
9669,5/14/2022 13:20
9670,5/13/2022 22:27
9671,5/12/2022 20:50
9672,5/14/2022 13:25
9673,5/13/2022 4:29
9674,5/13/2022 7:36
9675,5/12/2022 23:44
9676,5/13/2022 5:00
9677,5/14/2022 5:04
9678,5/12/2022 18:23
9679,5/14/2022 19:14
9680,5/12/2022 21:45
9681,5/12/2022 20:46
9682,5/14/2022 10:39
9683,5/13/2022 0:22
9684,5/13/2022 22:24
9685,5/14/2022 19:51
9686,5/12/2022 23:29
9687,5/13/2022 4:25
9688,5/13/2022 5:46
9689,5/14/2022 12:12
9690,5/12/2022 1:26
9691,5/13/2022 4:25
9692,5/12/2022 10:35
9693,5/14/2022 4:02
9694,5/14/2022 9:16
9695,5/14/2022 10:23
9696,5/12/2022 21:42
9697,5/12/2022 9:26
9698,5/12/2022 13:43
9699,5/12/2022 3:36
9700,5/12/2022 6:50
9701,5/13/2022 23:37
9702,5/14/2022 2:56
9703,5/12/2022 6:41
9704,5/12/2022 22:56
9705,5/12/2022 15:32
9706,5/13/2022 8:58
9707,5/14/2022 22:46
9708,5/13/2022 10:08
9709,5/14/2022 22:11
9710,5/14/2022 20:59
9711,5/12/2022 5:43
9712,5/13/2022 22:31
9713,5/12/2022 6:53
9714,5/12/2022 11:16
9715,5/13/2022 22:30
9716,5/13/2022 11:32
9717,5/14/2022 22:00
9718,5/13/2022 12:29
9719,5/12/2022 23:01
9720,5/14/2022 21:51
9721,5/14/2022 16:35
9722,5/12/2022 19:29
9723,5/13/2022 12:42
9724,5/14/2022 5:39
9725,5/14/2022 11:59
9726,5/14/2022 19:14
9727,5/12/2022 20:01
9728,5/14/2022 11:07
9729,5/13/2022 0:55
9730,5/13/2022 2:57
9731,5/12/2022 22:56
9732,5/14/2022 4:20
9733,5/13/2022 15:24
9734,5/13/2022 16:37
9735,5/14/2022 4:03
9736,5/13/2022 8:36
9737,5/13/2022 17:31
9738,5/14/2022 20:23
9739,5/12/2022 3:46
9740,5/14/2022 8:44
9741,5/13/2022 10:26
9742,5/12/2022 14:00
9743,5/12/2022 11:41
9744,5/13/2022 10:14
9745,5/14/2022 10:10
9746,5/12/2022 3:12
9747,5/14/2022 20:41
9748,5/12/2022 0:09
9749,5/12/2022 7:21
9750,5/14/2022 15:29
9751,5/13/2022 16:40
9752,5/12/2022 9:37
9753,5/14/2022 23:41
9754,5/13/2022 7:06
9755,5/12/2022 19:12
9756,5/13/2022 21:01
9757,5/14/2022 21:34
9758,5/14/2022 15:40
9759,5/12/2022 12:51
9760,5/14/2022 18:43
9761,5/12/2022 0:07
9762,5/13/2022 0:12
9763,5/12/2022 13:26
9764,5/14/2022 3:53
9765,5/13/2022 20:15
9766,5/13/2022 1:08
9767,5/14/2022 21:57
9768,5/14/2022 21:31
9769,5/14/2022 11:24
9770,5/13/2022 6:43
9771,5/14/2022 19:09
9772,5/14/2022 11:47
9773,5/14/2022 6:11
9774,5/12/2022 20:36
9775,5/14/2022 16:58
9776,5/14/2022 7:50
9777,5/12/2022 20:56
9778,5/14/2022 1:46
9779,5/13/2022 3:11
9780,5/14/2022 13:06
9781,5/14/2022 8:26
9782,5/13/2022 5:01
9783,5/12/2022 4:02
9784,5/12/2022 19:55
9785,5/14/2022 5:44
9786,5/12/2022 9:47
9787,5/13/2022 9:57
9788,5/12/2022 11:02
9789,5/12/2022 12:06
9790,5/14/2022 3:44
9791,5/13/2022 8:47
9792,5/14/2022 3:47
9793,5/14/2022 12:14
9794,5/13/2022 4:17
9795,5/13/2022 20:14
9796,5/13/2022 8:05
9797,5/13/2022 4:38
9798,5/14/2022 5:16
9799,5/13/2022 19:20
9800,5/14/2022 10:05
9801,5/12/2022 23:23
9802,5/12/2022 11:27
9803,5/12/2022 15:08
9804,5/14/2022 19:40
9805,5/14/2022 4:17
9806,5/12/2022 22:11
9807,5/13/2022 15:25
9808,5/12/2022 7:45
9809,5/13/2022 16:21
9810,5/13/2022 6:44
9811,5/13/2022 0:08
9812,5/13/2022 22:04
9813,5/14/2022 8:41
9814,5/14/2022 13:47
9815,5/14/2022 12:52
9816,5/12/2022 2:26
9817,5/14/2022 11:22
9818,5/12/2022 9:23
9819,5/13/2022 17:18
9820,5/14/2022 2:53
9821,5/12/2022 20:05
9822,5/14/2022 12:01
9823,5/14/2022 4:17
9824,5/13/2022 20:19
9825,5/14/2022 23:18
9826,5/14/2022 2:15
9827,5/12/2022 12:18
9828,5/12/2022 3:44
9829,5/14/2022 20:47
9830,5/12/2022 7:32
9831,5/13/2022 2:08
9832,5/12/2022 19:18
9833,5/13/2022 19:16
9834,5/12/2022 10:20
9835,5/13/2022 16:05
9836,5/13/2022 3:58
9837,5/14/2022 11:07
9838,5/14/2022 8:27
9839,5/12/2022 8:17
9840,5/14/2022 10:47
9841,5/13/2022 18:23
9842,5/13/2022 21:10
9843,5/13/2022 14:15
9844,5/12/2022 4:14
9845,5/13/2022 4:29
9846,5/12/2022 1:42
9847,5/13/2022 23:55
9848,5/12/2022 8:58
9849,5/12/2022 18:07
9850,5/13/2022 3:04
9851,5/14/2022 6:59
9852,5/12/2022 4:00
9853,5/14/2022 21:09
9854,5/14/2022 6:14
9855,5/14/2022 2:02
9856,5/14/2022 16:00
9857,5/13/2022 20:50
9858,5/14/2022 18:00
9859,5/12/2022 19:50
9860,5/13/2022 1:33
9861,5/12/2022 4:30
9862,5/13/2022 13:47
9863,5/13/2022 15:05
9864,5/12/2022 22:10
9865,5/14/2022 12:49
9866,5/14/2022 12:46
9867,5/13/2022 19:54
9868,5/14/2022 17:59
9869,5/13/2022 18:53
9870,5/13/2022 0:24
9871,5/13/2022 22:54
9872,5/12/2022 1:26
9873,5/12/2022 17:02
9874,5/12/2022 1:27
9875,5/12/2022 10:30
9876,5/12/2022 21:00
9877,5/12/2022 7:06
9878,5/13/2022 12:29
9879,5/13/2022 10:22
9880,5/14/2022 3:01
9881,5/12/2022 0:56
9882,5/14/2022 18:49
9883,5/12/2022 16:43
9884,5/12/2022 11:33
9885,5/14/2022 19:14
9886,5/13/2022 5:44
9887,5/13/2022 23:24
9888,5/14/2022 17:02
9889,5/14/2022 10:04
9890,5/13/2022 18:32
9891,5/14/2022 17:41
9892,5/13/2022 17:03
9893,5/14/2022 14:50
9894,5/12/2022 19:52
9895,5/13/2022 15:11
9896,5/14/2022 4:09
9897,5/14/2022 20:30
9898,5/14/2022 19:28
9899,5/13/2022 16:04
9900,5/13/2022 17:29
9901,5/13/2022 9:00
9902,5/13/2022 3:34
9903,5/12/2022 18:19
9904,5/12/2022 18:02
9905,5/14/2022 3:21
9906,5/12/2022 22:20
9907,5/13/2022 21:40
9908,5/12/2022 4:21
9909,5/14/2022 15:48
9910,5/12/2022 18:29
9911,5/12/2022 23:44
9912,5/13/2022 11:46
9913,5/14/2022 13:34
9914,5/14/2022 21:44
9915,5/13/2022 18:02
9916,5/12/2022 9:36
9917,5/13/2022 6:03
9918,5/12/2022 18:10
9919,5/12/2022 1:19
9920,5/12/2022 15:03
9921,5/13/2022 12:25
9922,5/14/2022 8:21
9923,5/12/2022 7:59
9924,5/12/2022 14:46
9925,5/12/2022 17:10
9926,5/12/2022 16:51
9927,5/12/2022 23:17
9928,5/14/2022 4:22
9929,5/12/2022 19:22
9930,5/14/2022 19:58
9931,5/12/2022 1:58
9932,5/13/2022 13:53
9933,5/12/2022 21:31
9934,5/12/2022 2:35
9935,5/12/2022 5:33
9936,5/12/2022 2:49
9937,5/12/2022 6:31
9938,5/12/2022 23:13
9939,5/12/2022 4:21
9940,5/12/2022 17:25
9941,5/12/2022 22:01
9942,5/12/2022 22:56
9943,5/14/2022 7:18
9944,5/13/2022 21:26
9945,5/13/2022 17:03
9946,5/13/2022 21:31
9947,5/13/2022 18:15
9948,5/13/2022 4:34
9949,5/14/2022 16:00
9950,5/14/2022 14:20
9951,5/14/2022 23:46
9952,5/13/2022 9:12
9953,5/12/2022 9:16
9954,5/13/2022 23:47
9955,5/13/2022 21:16
9956,5/14/2022 4:52
9957,5/13/2022 8:00
9958,5/14/2022 14:40
9959,5/14/2022 19:38
9960,5/14/2022 13:37
9961,5/14/2022 16:09
9962,5/12/2022 18:50
9963,5/12/2022 9:00
9964,5/14/2022 3:34
9965,5/14/2022 16:45
9966,5/13/2022 17:48
9967,5/13/2022 13:21
9968,5/14/2022 23:31
9969,5/14/2022 2:14
9970,5/13/2022 15:31
9971,5/12/2022 20:50
9972,5/14/2022 17:54
9973,5/12/2022 8:46
9974,5/14/2022 0:43
9975,5/12/2022 10:26
9976,5/13/2022 8:29
9977,5/14/2022 10:26
9978,5/12/2022 20:04
9979,5/13/2022 23:03
9980,5/13/2022 7:18
9981,5/13/2022 8:58
9982,5/14/2022 10:31
9983,5/13/2022 14:29
9984,5/12/2022 5:50
9985,5/12/2022 17:40
9986,5/12/2022 9:08
9987,5/13/2022 3:15
9988,5/13/2022 15:23
9989,5/13/2022 17:19
9990,5/13/2022 22:49
9991,5/14/2022 22:17
9992,5/12/2022 14:25
9993,5/14/2022 3:49
9994,5/13/2022 8:14
9995,5/13/2022 8:34
9996,5/12/2022 11:56
9997,5/14/2022 16:31
9998,5/14/2022 2:28
9999,5/13/2022 10:05
10000,5/14/2022 4:21
10001,5/12/2022 4:11
10002,5/13/2022 8:59
10003,5/12/2022 0:16
10004,5/13/2022 13:43
10005,5/13/2022 21:00
10006,5/14/2022 3:27
10007,5/14/2022 21:05
10008,5/13/2022 10:44
10009,5/13/2022 12:29
10010,5/13/2022 12:51
10011,5/12/2022 21:38
10012,5/12/2022 7:26
10013,5/12/2022 17:39
10014,5/13/2022 13:10
10015,5/14/2022 2:57
10016,5/12/2022 7:16
10017,5/13/2022 21:09
10018,5/12/2022 11:55
10019,5/14/2022 17:58
10020,5/14/2022 17:08
10021,5/13/2022 21:51
10022,5/12/2022 4:03
10023,5/12/2022 10:52
10024,5/12/2022 10:07
10025,5/12/2022 21:46
10026,5/14/2022 3:05
10027,5/13/2022 5:21
10028,5/13/2022 7:45
10029,5/12/2022 1:48
10030,5/13/2022 12:09
10031,5/12/2022 18:29
10032,5/13/2022 23:14
10033,5/12/2022 3:15
10034,5/14/2022 5:43
10035,5/12/2022 11:22
10036,5/14/2022 2:38
10037,5/12/2022 16:20
10038,5/13/2022 3:22
10039,5/13/2022 0:51
10040,5/12/2022 17:51
10041,5/12/2022 7:02
10042,5/14/2022 20:16
10043,5/14/2022 0:16
10044,5/13/2022 23:52
10045,5/14/2022 16:47
10046,5/13/2022 22:29
10047,5/12/2022 4:06
10048,5/12/2022 5:24
10049,5/14/2022 8:40
10050,5/12/2022 23:45
10051,5/14/2022 2:15
10052,5/13/2022 3:58
10053,5/13/2022 9:57
10054,5/13/2022 6:29
10055,5/14/2022 2:10
10056,5/14/2022 23:03
10057,5/14/2022 16:17
10058,5/12/2022 20:41
10059,5/12/2022 20:00
10060,5/13/2022 6:35
10061,5/14/2022 19:21
10062,5/14/2022 7:21
10063,5/13/2022 18:54
10064,5/14/2022 20:52
10065,5/14/2022 4:45
10066,5/12/2022 0:27
10067,5/12/2022 10:13
10068,5/13/2022 22:37
10069,5/14/2022 10:08
10070,5/14/2022 10:08
10071,5/13/2022 1:16
10072,5/12/2022 10:17
10073,5/14/2022 12:16
10074,5/12/2022 1:23
10075,5/14/2022 20:52
10076,5/14/2022 6:48
10077,5/12/2022 6:11
10078,5/13/2022 13:51
10079,5/14/2022 10:27
10080,5/12/2022 9:31
10081,5/13/2022 7:50
10082,5/13/2022 7:58
10083,5/13/2022 19:46
10084,5/12/2022 1:39
10085,5/12/2022 8:25
10086,5/14/2022 9:12
10087,5/13/2022 13:51
10088,5/12/2022 9:50
10089,5/14/2022 12:14
10090,5/14/2022 21:36
10091,5/13/2022 9:24
10092,5/14/2022 9:40
10093,5/13/2022 11:19
10094,5/14/2022 1:21
10095,5/14/2022 13:54
10096,5/13/2022 10:03
10097,5/13/2022 2:13
10098,5/14/2022 1:43
10099,5/13/2022 4:40
10100,5/13/2022 2:39
10101,5/13/2022 14:32
10102,5/14/2022 1:35
10103,5/12/2022 15:45
10104,5/13/2022 11:37
10105,5/12/2022 14:18
10106,5/12/2022 20:01
10107,5/13/2022 7:24
10108,5/14/2022 4:31
10109,5/12/2022 1:51
10110,5/13/2022 23:20
10111,5/13/2022 11:36
10112,5/13/2022 3:02
10113,5/14/2022 5:25
10114,5/12/2022 23:35
10115,5/12/2022 2:21
10116,5/14/2022 10:23
10117,5/13/2022 17:36
10118,5/14/2022 0:04
10119,5/12/2022 14:08
10120,5/12/2022 4:42
10121,5/13/2022 18:32
10122,5/12/2022 12:37
10123,5/14/2022 9:49
10124,5/14/2022 17:56
10125,5/13/2022 20:33
10126,5/14/2022 4:11
10127,5/14/2022 8:39
10128,5/14/2022 4:01
10129,5/12/2022 7:12
10130,5/12/2022 0:17
10131,5/13/2022 22:04
10132,5/12/2022 22:46
10133,5/14/2022 13:25
10134,5/13/2022 13:31
10135,5/13/2022 14:35
10136,5/13/2022 1:02
10137,5/13/2022 12:44
10138,5/13/2022 16:36
10139,5/12/2022 0:31
10140,5/12/2022 23:44
10141,5/13/2022 6:37
10142,5/13/2022 5:46
10143,5/12/2022 10:15
10144,5/14/2022 6:44
10145,5/13/2022 15:28
10146,5/14/2022 0:13
10147,5/12/2022 18:45
10148,5/12/2022 19:18
10149,5/13/2022 14:23
10150,5/12/2022 13:50
10151,5/13/2022 7:31
10152,5/12/2022 2:45
10153,5/12/2022 16:27
10154,5/12/2022 11:52
10155,5/12/2022 6:34
10156,5/14/2022 5:08
10157,5/13/2022 5:47
10158,5/13/2022 5:08
10159,5/12/2022 19:08
10160,5/14/2022 15:28
10161,5/13/2022 0:51
10162,5/12/2022 1:44
10163,5/12/2022 9:25
10164,5/12/2022 1:05
10165,5/14/2022 0:20
10166,5/14/2022 1:12
10167,5/12/2022 2:59
10168,5/12/2022 14:31
10169,5/14/2022 10:08
10170,5/13/2022 12:18
10171,5/13/2022 11:06
10172,5/12/2022 6:00
10173,5/12/2022 11:04
10174,5/13/2022 9:33
10175,5/13/2022 23:57
10176,5/12/2022 7:33
10177,5/12/2022 1:49
10178,5/14/2022 17:40
10179,5/14/2022 10:12
10180,5/13/2022 15:10
10181,5/13/2022 8:08
10182,5/14/2022 7:22
10183,5/13/2022 16:02
10184,5/14/2022 3:36
10185,5/12/2022 21:58
10186,5/14/2022 0:44
10187,5/12/2022 0:15
10188,5/12/2022 14:05
10189,5/13/2022 13:20
10190,5/13/2022 21:24
10191,5/13/2022 6:54
10192,5/14/2022 5:44
10193,5/13/2022 18:54
10194,5/13/2022 2:44
10195,5/12/2022 8:36
10196,5/14/2022 6:30
10197,5/14/2022 3:37
10198,5/14/2022 11:00
10199,5/14/2022 20:26
10200,5/14/2022 7:26
10201,5/12/2022 18:24
10202,5/14/2022 21:57
10203,5/13/2022 19:02
10204,5/14/2022 15:07
10205,5/12/2022 8:01
10206,5/14/2022 4:44
10207,5/13/2022 0:31
10208,5/14/2022 15:30
10209,5/14/2022 12:47
10210,5/14/2022 21:02
10211,5/14/2022 0:02
10212,5/14/2022 2:26
10213,5/13/2022 21:41
